Name,Address,Phone,Website,Category,Price Level,Rating,Description,Image URLs
Turner Park,"3110 Farnam Street, Omaha",(402) 444-5930,http://parks.cityofomaha.org/park-details?pid=189,"park, tourist_attraction, point_of_interest, establishment",N/A,4.6,Large circular green space & amphitheater that hosts movie screenings & free jazz concerts.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3_zDDx1JtC04IoAUcQcoQ2RwQQtFPS3T9Ioxrii6itQw2poevNJasv-iS-4-8c6OI529zmEjK0UYLP5672I1n9pa3gLHvqzucsPjxX0FAK8AmmisN3UYFvEOUHnNcSf6HXKjZcNw-3PR-MH_o-2rPRnNz6EZ7y2jEP90GnCUfwqUjuNtU4fSrHfHjIINdVujVxSm3jlkptqsHziIvBXyI8lpAaJrioGQvqa5auK5vDPqqgkwacT1XiyU8xiceK6pV-9c_iU8_fHtvgm8lS6-uEEvxGsClbwDE-1p_7JYwze3RPlhiCbl4oYvamK1SDn3cwWqbtMphn3m60CaYtlzqo2ETYqzU3DbdhsDyAq5rvZM1inz8NnhbWfNo8_L_p3bpO1FIozVwnTWZoi3bf7sFZvPfswqMOK56iKwYraLsphbfHQVn0LLhyKNuO4H2PGGwziaqTT62qfqk0zXdoHoaCWpPa8KDlkKC2LdKOFxpQQe1Pxnf7CieUj4KgCk2T3VupOFpbeuoV_2XioytxR6XuRskPiZLHhmA4VmzTVf2HognDwIUPi32DHXWTfncfgEm-lacDmbc48sj6ffJQ-K5xpCfTZ9Id-YWNbwDrFpXGoz7Pqcc9gh9ucUJh6vgMr6WmJA&key=GOOGLE_API_KEY
Nebraska Arts Council,"Plaza Level, 1004 Farnam Street, Omaha",(402) 595-2122,http://www.artscouncil.nebraska.gov/,"art_gallery, local_government_office, point_of_interest, establishment",N/A,5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1nAmVLxolajFXHUdXXMxKzQP5Pb6Jf6bqPxV6CHzKioG3N1fo0SDEsXHrxNYCmIxRXqN-BNB21K25RagTwE3bU0xpDDOZuCt_NxuIEl0M1PbLAqPH6fCe6G3__vz24-GcA5yguqfYDsi6ppiAlATJh0uunYwlaU1UcpMup-2_KX4UPvhZVo4hBMtwuyhUb0r7gbb_QBLLgYCCN7sW_am-SkDc_spGjDdR_T_GjdC-obntQGbOQSx-1BAiROtaoZ5IEZl-aNxF919Xoyk0d52F4ulpLmLXVOpuOYBz-yxtRss_1NeE1Q3a8ykjAjdT9NVuw74M2HxBKQXHBEyRiL21BwzTTEi89aRjlzAtT7jKyfqbZpDhP9cGIHouEumKOAs4_41l5E06uUGabR_y_O03u-ANgQWwxUGFuyjZZsP7YiIyppL1HztVXD4gcbhc0Br4bervHNSjUTmHFaVrKWZWYlvl5RPQK87lUB50mrvBWuw6B_ST_f9gIoy3tQSv99WUQaaiDQKTVmQB3kDM8YBlOHKfL7nyPK-quJU6PVWHSLl_1gxgJn05fjLV6EoDcmyowraff-gyI7Jw48g7IbmodMrXQMHgMnj_s6010WSaRrxsWglSx-LDaiaMRD72vwFNQHw&key=GOOGLE_API_KEY
Hot Shops Art Center,"1301 Nicholas Street, Omaha",(402) 342-6452,http://www.hotshopsartcenter.org/,"tourist_attraction, art_gallery, point_of_interest, establishment",N/A,4.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1JbABR6g-or1u7ENJwWFbCOXmQbSQfKZcHpxeRBBiffikhW6DOeNM2oPRuIqBTeJuLs4B10kbobeGbg-pD-VUDJsp56w3HJAWvTt1G1FvkHhRoZwjcdt1AE7KwY1ogN-aPF1hNt9Z8Zr3MXmoewMOkJ9-vES7uZpkvQkhyoDvKaDRXQiBM_l0xOA_vM-pYlHh-lTX7pomCk5PZ8BlJT1Q9Z2J4IAnrn8zcPOVVbp_S06ouC0Kta3nCLCFYftTcMmnUu1GfVEDcaeYH5IOOGcWQm-hmAEH3WmPCOtlSxOqpVn1u4iySe6WdBhC91KKfNRKijCwrC6I&key=GOOGLE_API_KEY
Bancroft Street Market,"2702 South 10th Street, Omaha",(402) 651-2327,http://www.bancroftstreetmarket.com/,"art_gallery, point_of_interest, establishment",N/A,4.4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3OQ1bZMfn44CPtfE0uVUqvnj7woN9DNPQEvXdFrOLM-S6RsnhQoJrh6e6RWsvcB3W3scxnf0kWEhaWQVPL34CsIo8irCd3TPU2tnj24pU45VdAhptXp0sOcwZw1--7OTapipjQ6RBCsXwia66jTb1fmFCeagF6KGTV_6FI30FRM950zsYWt1D39J8HMvNxblR2hvFZMSo2sn4e0m4vr6JRBC8MbFLDYzxCXE5JsgbiHssIC6rAcpZgl3FW6AwCZfQKMX3gw3hL0QfBk7vlvxdKX58HPF-nHb3ZGVldLJS3PkZF6GJk_yVzcY593A9znDU6022fRRk&key=GOOGLE_API_KEY
Bruning Sculpture,"1010 North 13th Street, Omaha",(402) 341-8990,http://bruningsculpture.com/,"art_gallery, point_of_interest, establishment",N/A,4.7,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0Ho2g-Yz9S4Jr31YWnsZMh0K0aq8E3B5OLrHpopoIOg7u5_4b9VXyOrMPwtwkPgfyKaxNhJvrHbKnhQhx_qMjhOc6R8gac0o-3r9rNW68bo0UvvqYfKCEwa6qjJfDlquNmlvMgMS21SMlO8muj1IZd9OsxbaXISimpqrdufm-7uiE7SdRLpfdTwNerttmyLtyWlpJTp8W6-kMCCYkjYGVKWLilgz6bZ80c2FTdN0GycdRfFReCzwOt0JZvCSLXwkK2juBxjiIPEFVhJ6zyEmdIHalwZl8x--O6WEt_jbdCZBBbNYAkyEYoAn9-SoN4QZ2nmnTpdgPnGw9Rs0IX0y_svntkHdFIS7JNIJeoOdjtmLE5xOjJVhEvAHU3x2IteNhYqnYucAdEgyS6-mEzSw3LfiB67ueOZ4M6CpYhA-wUgfcBqfiDo7M6e36vgBemAUZmEh_jOYhGxQgH_BDumZqml0uOiZoNmHqXy0FziA3lGmArdEnQ4dh8lyHrEey2miTMWthtPfbbZNX0tgrlD94vUNb-Q3xxlOpQN_xcIPksxzztPotZNlkV4JmenkHISgVr7zlWn0w7Z4jmqF53y6yMCvrczghySaSwn_yiTQX1aDCkALRsnu0b-tnSWhvNVXx_wQ&key=GOOGLE_API_KEY
Gallery 1516,"1516 Leavenworth Street, Omaha",(531) 375-6643,http://gallery1516.org/,"art_gallery, museum, point_of_interest, establishment",N/A,4.7,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2100WnXCJRv0Laiko3lDEFhYSb1QRUydIKtLVs-4aXLH3fBjCJtGCz3pavHDo0tGjty7H9tPd6rkYiMJt2R-6wOFdVWuDZEgzoxBJBswW0fXCqOWUa6qJqPIl5CWsz0HcRDE6uVcw96RPlGArcZMUtvTlR1bIBh3QHuWw9fw4n9sdUR3NB9SYcp7jfeDMT6fcfFCC1aoIwwLSTRKD0Y87RYlxi9mG02lgVmSkMydad5vN4m6E8jRAVk-GjKypH6d6q-zw9ZiDp5AFcsonowGa0PVUsiEIs0eX-lYnvhT-hAuoaIHKS1wsl3EqdZnQy_uEQN9AO0og&key=GOOGLE_API_KEY
Star Deli,"6114 Military Avenue, Omaha",(402) 880-8481,http://star-deli.com/,"art_gallery, restaurant, point_of_interest, food, establishment",1,4.5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2S2LScjG94arwMrWiHvGfnpFK2W3-G6A1udEFuK-oU4K-dRXOKAqOwC5rFBnVQR5qh1zBF6R8xKwFbABJFxJbok3bqwtTFEgWUjfRl7yn2f5-WL4TKvU5s90kVnTED-AOn45boRoSh-uzB2WFl9VKLAPh41sKk97Una8emh3DVcFOK4puOL76BvzXYDq8IYf6A2WgT_wYtnC93GOBuMIh79M5dgbx8pTmKKqwc5onv5BoAXLgWzPC0AX6-6bu4BWJ5uc53oyk2ZMxZ6lX7hweWCKLcauO8J0FBQe4qubIgKdzzzbnrF0Ydmj53fpmHI4FP_QcbUQXKqMkfM4ESRSRa2MUUh37piJ9lV1XtJGcp3cCcxPu04-4g2Fa9wpKJDBOYms6rdbFRjTi4Qq5-D_f2_2AT84aGHIcgNJ5PTZFWS2Foy2g9ogs7vNFH81pR7-Azs6BljIXXgNcNvFtSfX_EZXsQMonHLf9nir_P9VGoo4AMcODWkD8J3CPrgTS882NZTQX46lGs3vJUHWoEvT5mD07U2hcvcerKgGWWXfDhQipiT-_x7QVNRdqHyeLp1wZ7_wV8bMDWGQY_BCf3SFtPcjE49QLOApWJQoLsfLsA3B12f9UTrCf5L3btskp8KTTkzmQH&key=GOOGLE_API_KEY
Buck Christensen Photography,"1001 South 6th Street, Council Bluffs",(402) 913-0619,http://buckchristensenphoto.com/,"art_gallery, point_of_interest, establishment",N/A,5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3GYGqOuCeCelW4cCfy3SXncUJCUN0I7KmGZwZ8Aa03hC8lde36-cgTF74sk1Xn80nSAjhs8LurNhQnZalRp2CvKDSyIN9BmDAHygQspfEjmZgbmA-LiTfOzRax_Rwc3heIDV_Df5M6b7M9RrN40XnyWmIEtLrabBxCJT81s7GUp9D-0xVVnbZv5Ol2RjyscUv-ZtBnchVhuXFknANkZ47wxUcQQyZOVjenjwCfJVTFnWZCtfoogCvaaWge3aBBPjy14Fh3APKMosgbFE1jUt_C01GJkWOT4gK5003njy_41lO7OcZ-dydRt_nntrRzpyj0FbSzqQ4&key=GOOGLE_API_KEY
Harvester Artist Lofts,"1000 South Main Street, Council Bluffs",(712) 256-1287,https://www.harvesterartistlofts.com/,"art_gallery, point_of_interest, establishment",N/A,5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0a6ZT_Kbc0jg8XwfuQJSKw3D-0lnMKCoQ7dA0BUnl3UOsXuEkdQxZ2lNDZUsJRH83zyF1n_3JTug2aNbVlDzNB7T7M4izArJtmMHqK2Aa9gguu1l4YdV7KT6ixzaTWnlc7Vl04cETtEXYI0O6_UKM8qqooKKLYUC3hPmbdeD0TANhc2DsiAXpR_WfnWvYAUXtDk6mU_9KoAfGnIXx-k2qVb9LZTZjLuOGXm8Ot7jVv2pjgrt80brUHM8xGkWNNJRFAotq18X6I29UkzluJizaLHPTk0Sdsb1Cl_C59xgblooaBm_M0NT0ragbILYM9qFRNNHUxT3A&key=GOOGLE_API_KEY
Bemis Center For Contemporary Arts,"724 South 12th Street, Omaha",(402) 341-7130,http://www.bemiscenter.org/,"art_gallery, museum, point_of_interest, establishment",N/A,4.5,"Multi-use warehouse space featuring cutting-edge exhibits, lectures & live/work residency programs.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3zp5yT3dQFZ1-2j99tDDU3yeRWCOacxNsT8nLpXwPftnMxc4Ts1zYlE4QlFhQGKSkdk-AkbqUiTi5LFA0miWW7Y3MBzusCSnOnZSOpfo6UNhAwx5ZCCOewtAKegPGVJEPi-Zhd7y3Y-zbk6LRD2jJ-enO2ikOneOjvJDnK5CoWCuZOvIePUqWOlminImlFrNCR6PKd99t0Ad7q1vsBeNnBndybyzvs-NfdDaCpp6gUVvgGgrUKw6jIMj2GNknOrO0zeSS2sOxUIomB_FsmWXDQNDMsVw0w62BBFuLb6CssH8sYW35YaqLFTI1iGHbrs5Zrcv0Ubk0&key=GOOGLE_API_KEY
Artists' Cooperative Gallery,"405 South 11th Street, Omaha",(402) 342-9617,http://www.artistscoopomaha.com/,"art_gallery, point_of_interest, establishment",N/A,4.8,"Co-op of more than 30 artists exhibiting & selling paintings, sculpture, jewelry, ceramics & glass.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1y90Hl8dghngqi__nEzmQnu_mShAbx5k-a8hFoRo-WcxQFsfTHGG7l4MSbO8ZDADyHEznlLNmf1m7G_UX4kuPAVboqt-5Ho0pWxbG5s88vEM0_2AdjQneR38T-udHAAsb9Iv2MLHa4RMR18vFtDV2zXfMx9xBVlItv_5qJPxXzYV6aeQZ9mTbH1zMobaSdPZNwBvfwWsMFcTBK7mnfOMZl4Zm_9nFJz6whHSbRZBSpXHgmTZ1FvFT-0LhugWi5BuRfv9qUdhv_k14KEt3lGJJX5SOXr2Hk88RHSNf3IPgLGBYhnbpIB_hCPBFhXxc89Sl9rMTivu0&key=GOOGLE_API_KEY
Fred Simon Gallery,"1004 Farnam Street, Omaha",(402) 595-2122,https://www.artscouncil.nebraska.gov/explore/fred-simon-gallery/,"art_gallery, point_of_interest, establishment",N/A,5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3JB-FWLmYE2hRtOOhfaEvBO4EOUZbMRRrrxZzzVVuXWaBw9RlCf4WRRue-jQ2e4f4Ys3pbtqzYPLQnxhqviRyvXedq5MRGVM8JWfBdELuEJEsydntj5NJAun52A4OOPDR9LyEQm83YpeTJ444PNIQat4ukhDPeyYfAs-hrX6p7JU0L0wpU9kYzl_vgYBJL8sQdifyJXQu3_8BU2b6UEUTJOt6e2zVYqbYrmPTy3KvaGN9kZdSyQRX5LxsbWW3Ukp14T-h6ft2xF2to19BNGcFS2yYYaHeMmwH3N-LMR1AYDN651TegbC7BhLrv_16K-JZqwcvQKzrldAOVUmp9fR9Qc8zEwxgai_Icg-IbAnC1eccLw5pRhJ8hkV_rTNzoB5QbcTSRizR5TcLtMAPF523TeGYpPCJE6I4krIxF1xDDpa7ABesVGECWSwZ1aUgLTFkJ8ZKQ-v3YR5i3hWX8kjllYKwmLvlPBvVDcnmXPSKFbeRoHZ93fLpCgtFJkp-CCE_WvzW7cowZRihzY3M5JOYo4pxWa9ytsPfNbzury5qyAba3klpKZGFQfSBm67dih8p5vTxUTlF1zsEfZk9wL4yq2RqFsvOuSRQPwJ-Eh2Y23o6VN2ZYO9icsAX3NVGtWdwvtQ&key=GOOGLE_API_KEY
Passageway Gallery,"417 South 11th Street, Omaha",(402) 341-1910,http://www.passagewaygallery.com/,"art_gallery, tourist_attraction, point_of_interest, establishment",N/A,4.7,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3-LAyDyk55jzdQwZv1f3niqc0Zu_VkRcCXXZuwojilge4uAYPdesY3ZEvE6aedIYq5EDesLZQ3BnXB_LENIZhwNqiWD53AeNFSVBgyo9NKESWPYnTjPHLnbApFsavAxWzLjuMk4tF6YBNj8LX7u2oq8Tjsxd4WgSlhpbihrjUb2SzjYLWNaR8GRJ0SLPoN6so8Br_svLzmc2hFtrsx8qBINBB_aZwyIGE90ANE--zP-1Ky2KLUaxBzX7tRr54WHfb67HMSxG4PVSCFyvl-mawtfPpYhGpU7huCFGirjdhp92mhPb_3cxeZKJwbGO9EAay3AoQ4J4s&key=GOOGLE_API_KEY
Anderson O'Brien Fine Art,"3220 Farnam Street #2101, Omaha",(402) 884-0911,http://aobfineart.com/,"art_gallery, tourist_attraction, point_of_interest, establishment",N/A,4.9,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2OMKChHupt4kTiHAIoUlQzfjrEuiJxX1U0j8JRFgYolAO5LHmLLLbL_Wq2NPy9R4ONWLbbroVi7hYa3SMnhOui9JT-dO68dLE3s471yjUwq-tLVMAvHvpx5gcH0fd8X7Hd0eKL7vdkirPvV2gZ-zypv7qONUnaEFBICXEVYX-kuhKWQKY_fX8lCbN3_9aYGupWVkxxJUP_yHsHMFZcfx3R9Dg3iyRsX4cLk6UvoMaVSxNAAzT_YfDF0vBBKdbL7nDPjQuQasYXTCRA7dDHgLNzUNT9-XIs5smkO-heRn_xf69uhGwhTMV_DpHXeC72cDpZ_lgwb24&key=GOOGLE_API_KEY
Modern Arts Midtown,"3615 Dodge Street, Omaha",(402) 502-8737,https://modernartsmidtown.com/,"art_gallery, point_of_interest, establishment",N/A,4.9,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2UiwF04wc22J473HrpJuPL5Lvbyfowd6AWebpanwFupMQEY3eowCBHI_FE6vGLv-XVR_c9TTb_7uRrs9c6Uo5duU44yL80Hf1EPElieay7wmWV0ONxGjShnvoBxk1kd1ZsYiTboZhwD_5MOeezZ-5B1VJJRjbKilduPAhsiLtNxjnooTobiPuyxCLEHQlwmW6_sEdwaInrgRx7kA6D9Vab3z32wxX9Z_kxRgAtVfjvwPT2iH4Qq0BP--5xUR9R1fghtS-foPklBEzrYalO1GTszYlbqg_bgr9rhwj3DzZpW_qxmi37ZJHD2LNw4RCwYGRozzTKON8&key=GOOGLE_API_KEY
Energi Houss,"518 South 10th Street, Omaha",(402) 830-1458,https://energi.salon/,"beauty_salon, art_gallery, gym, health, point_of_interest, establishment",N/A,4.7,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1rS_g2v-09U4YyUUhxIJgsF8ulOYGg4JWhwpnj0Vy6AGad4SRseHUtL8BxfEYKnfDr8lLF5PTQuIU5Ql9ELnSm2T445b-zF-9pIj-KxVJJlP2TueJAz6Xmz1CLkrZiUCLEzghnSp-EWV55xf53h-7478xpyrQeYTbwOBCw-9ZVljn0w0CFtfHwHULZC8Cyg2ruDy8DZwADl0luFp2mb-KxB6uW4O7dqXy9WV38VRjOE_fHoRULAp0dtFB2xizS_vWhggDo5xuBy-AeeWicINTRMAYvhAM0UxY2DqrX5T21087yWnTHIF9dYOjZxOr3tiN4L09bmrI&key=GOOGLE_API_KEY
Old Market Artists Gallery,"1034 Howard Street, Omaha",(402) 346-6569,http://www.oldmarketartistsgallery.com/,"art_gallery, point_of_interest, establishment",N/A,4.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0FupoCK0zMX9OqQPpPCgyiNuCpyZq0rAJC2zS-Ss5KAqrozTFQHDDXvAYmNF3-R6NAb183Tx0AXexAgOaDFpG3vSGeWDvYAEMupzlsOAQmtMcoCj4ze-mhm56GqCcQqFlaWrgDosG1mnv3wKuEgF19W2fI1B_OBggQEb1OgvhlRas1Ic_sJq_7ugX8iRWas1iO3Is1M9ulVGfxRHIL_bPZ2mJbuhLxr9_xnEty3N3Htq7XwDF44o1wY--XvZhWbx_DZwn2_19nKr3sgazXVQRt1sU81jQ9_6JonglHeYJTny6QtX5F0GiC3usGJn4u3f3uoMkK01y3a6zGyavytHAGK1x9kE1HZl5P8KmMVqUQo1mQlD_IBbkQhsKo57ZIk90tWAEfa1Sj0yMJt7K9By5qKdk2YBkKhIYMtuVurP_42MfnOJr8OTX1g2qFf3FvmE8vs-tMgzwTIl-e79RtYaHaRHMPbNLGibvGBE4GWV4QAwz2mjpc3uHhVbN9-8aBx8noO4EUYaCCrDTjTTlDl6f_0IQVnbAe5qIpuxBM9viYxs6W8Uw0v1X3m4U7cg7GtVy50aCEIfjWxClvYWs_tjxBuyyq7mpG9SGGxLXxDeeqYZPSZE-T1kOML9G4cT6SJgTkuJq6&key=GOOGLE_API_KEY
Garden of the Zodiac,"1042 Howard Street, Omaha",(402) 341-1877,http://gardenofthezodiac.com/,"art_gallery, point_of_interest, establishment",N/A,4.6,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2mQvdf9VditfwDQBc4nJ85DlsQ4qRSNhWlllzzzqFuZYLuRMTKNE6Azz8TJ8vN1RqD_42OY8jnbPnhmI4D3V0rJGDgpFb2b79EVop0n8paY-eulP4R_Mqo9XtsstJ5Sddl-JnWJL6Get4pkIrTbUZVmoUmU9SfrgYii1Da1tY5z5eTgH7UuuINXN9ZC43cYnJ0mVINL0i8Vq5_-BGEk1t6ith5--7CoGykUqBgj7XCDF2rmhjCnyPU3JeEPDA3rUHRqPjjrnWEQ7Gdk7Kxyd41fp9aSpEItZXeiiwGSBM5xuZFNCnvrnRY4Ka0jtErPEVWHx4VHGJ5ybQ863B8JW-udmY-YR1SwlRN-FLP9qzcEu-SJf5Yoc0olcTIz8N3Y6vKyUEMydYlyUZS63nxzMcoNMr77fAsKdFRH5BTr1LJ4CQboikigTlq86ljPFDbMFT4umAVIcTJLzo0OGnixLoaFFuQlRWW22a6UXalvb2hpKDHF4o6GZH8bVq8O4aT2EEkIrEDLBH-ZPQX6OeIdyBFA3729HDbpCduYsj1jjPGo0FWK5tFO2QlJqOPWVo30hZzFzWmCNZWsC1WeFfKCTl2luPRqRG-Q4XxbQJ2nXjDNnmwBoMag9M2z4DBdx8fAJfCMfqR&key=GOOGLE_API_KEY
The Frame Service,"3564 Farnam Street, Omaha",(402) 346-6130,http://theframeserviceomaha.com/,"art_gallery, store, point_of_interest, establishment",N/A,4.5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ012GAa76Sa-xC8TVFDZHKuARSnvO60h3sl2CuvNWwBgnbtG8WxZ3VMLUksnwjG3XPBmGHectLo3G96x6odc1UEDe1F5dyy6MGa1DM6GYOfnDRRF8hCbC9_RyjhvfO7_4QVk14V-q9Z7dNtFS2iVfMDuUdsavF6QFg0fwlHaBMgxlQgMv2IS7Fx0It45Bj68yphlc-dLZ6-d0D-O-TMTQdf6qcKYIJXRbsTtS28wVDRjElgBmYloGfBvddaL4P-ZjyqlfvCwp5MAFYCiY9exQGa_PLVtIN3ZaWrvid1ddD2vf1h5A-6vcEXTl-003jxBzy27tAOsscSvii4UwYW9oBApkQv5vY0y2hmbSTv27uhlLwa74VZDLNYO2Xs33NTjSkmRvgiGGBsa5rIGGHStxw4tLivm17FDBHgvepTGEkcFUxyuFqVbsbwZNeBIGgf9GzW_GmFPXpfzx3C7__c_PnmFIa5-i1WE_lHtloeIhkcadsbPuQQJR6pnJfyLDOwPidwUQ8G3DCSo5BE2vpDnuUFGC2XevHtAHO5nH5SygcNxWtGc_PTBMkmjC7e6jJeUvpwAPTDylzp4qMjxvU77joBso0svSoQ1JaFBRHOGGgtvpgkIo5XI6JyRTOLpCqEjSXMGg&key=GOOGLE_API_KEY
THIRD I FURNITURE & PAINTINGS,"2019 Drake Court Walk, Omaha",(531) 772-9696,N/A,"art_gallery, furniture_store, home_goods_store, store, point_of_interest, establishment",N/A,N/A,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ00uy3XE72rY4vlfjRFB-uPs1sEgroielZB7rDRx4TptlT0BsclcB-nxuGK0Eq0Pp8sg76TL_xyADwKHWeFZpFxDJo3FMl1w20QP_ZAJUi7OzZZJfk8G3N4rqvMSTLB29BFwvubdrI_dWhvNVXrVQt-2Nt69lEZvIhUZeLgvIFkkIBrCfX4NSj1wZlhym394KfbZfw6F_z-3fYC8VYnIgEtmvqwhi_USKfcG4Ki6dkhCx7lKngZHiCdatKqHxD1uPMYLdEw_7LmlY_puMq1ogINpY1ccaw7fPujgQ9EYSzDeXihHcc78tIpszZ13VGwRGR0pX6lAAcKiiVTNGCKGOOVdn83RFO-Mp0PHSNjy1gAZLwZILE3F8c0XhRTyCwpEa5cYQseD3DFxBwNaO2OOefxmgAxbIthSfE_C_ecc-i3lvPOdv2yHhhFS1nFEJi3TVLuzFrCscEnpqaTHmzZW3wi2WuMZx9xNIZDZyuR2pMnl9Wx4e1OeHk0lvWhIRt2EmKZuLRWVWSSsZwPX3EJfvMzagUfxA0nFSyUrUAR4A5KKuRUeReszgSZ7Jfy205kTgU0mKszatxOxUFspgLCWorjkAY7y8jK5d601KVGQOb4YOx0pj6dq5Qv2QpAmxk6aKk4LicG&key=GOOGLE_API_KEY
Le Ventre: A Collaborative Space,"1458 South 16th Street, Omaha",(402) 915-7807,N/A,"art_gallery, point_of_interest, establishment",N/A,4.2,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2mCAWrtsiY81npH0zPl9jk5wiQNSl7-6xJaEp3B_6z3jhxzVa0SBPZy9-zwJN1Sqc-vQR7qACCw54lCY_nE9XjUT_713qeQMDuXj04yGC_g742jUOcjy0nTmpse6v6HUm_UZ0GSvLYkWQxk0nNiKsXkpmJkMnay4gqOoIXNjJ6sA25jz27aBqZuHTN-EkbHiWVlLNSxDu6N2CAUxIO_-ndcJ5QmJjETvvgB_pqr9L3bbsrO26sqx2uar_BlvG3o3AxTJjt2ipvQRcPEdvRNOYW3QVhjnU2S-b3cATz6N9ihwO77ReiT1aqWfpxw_IzZdt7b8Onw7SgYj7jIwE6ZpTMYW2lK-Qkohqemw3xb2dGGq3mpZL7wfg55aGSwgah5DWEjqm-74AuAI0Y88yFCNa8dDYPCnXTL7J8shxpNfm5sJ-gZr80ywHTPvE9gw8nAzeBU5BctBilmxVRWrmIHwQfc9GLZpfYAdiW4dGI9-PYt_4k_oZczJ7FiaHsR1LbLpNc341V7bEOwSfmPKGJZCnOwvWIDL4xtjCTH5XiQcEklEM6cjr8-qzRgBnRCZXXxTxRJQyqzmk2btkLSkul9VZKYJH22ugT29SGR_N9HZ2WSbGMYx4mjBhMIHBenBT7AG4-fw&key=GOOGLE_API_KEY
Wood Carvings by Greg Macdonald,"1301 Nicholas Street, Omaha",N/A,N/A,"art_gallery, point_of_interest, establishment",N/A,N/A,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2tR-0iP2o_0aa74TF8wVaA8WOGSZlW7JrohTcoJz7YGpXP5lWkDNJlORpILpI2dLppXUHJ80IP1GKB5kx_e9F44vkXV_Fu9stgv1AP8VhNiyhQcc4V1Dt_cMWF-AyEyLCMfgnCU_Cc1a7ZGYuPKCca1j8PGVB7gY7xUgRigKpFPzpVw9jgMG08vHCfc0ugHyb2Vx4PGonNg82Ycyrr3-kypdPY5fY57Ey_T05xUKLeHU8r4lhlScyZ34ZDb5-tFyJWsvtt3wr94fklE7013MTi9jLGzh2QdwIZBUss50dt5IIWiRlJjxZ28osbmWOop_Y_3xUxhw0&key=GOOGLE_API_KEY
NExT Foundation,"1111 North 13th Street #114, Omaha",(402) 250-7995,http://www.nextfoundationomaha.com/,"art_gallery, health, point_of_interest, establishment",N/A,N/A,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0bCjyzcHnJV-QekGZ1mHaRZ4BSn0c1bN5EIn7qlrfwTniBHu6fPUVSwT2g3JU5_zxNzQ0CXgoju10ULzSLalhf0dGe1GJHUmSHaygTeBiAZJ0CbKl63TQHkmwFR7zEmdjsfbNfFA41dumhyZk1d6EbmuoKWlgmz2nWpqrfImBpZ_pdk76pt6QbDuKi7_xPIB3AG0IksYukIoTZwi4ejRzyUXMT9_oiWsaaaCiHK95own6wkgEWLELK_1RuVduI7PfWdBQwiAtFRL76W6Ru88l8bPaotYToPek5tcCTdc_fn52zq_GYutgwRYWpmz3qzE8qg9GLmdM&key=GOOGLE_API_KEY
