Name,Address,Phone,Website,Category,Price Level,Rating,Description,Image URLs
Pickleman's Gourmet Cafe,"1503 Farnam Street, Omaha",(402) 505-9775,https://www.picklemans.com/locations/omaha.php?utm_source=google&utm_medium=Yext,"cafe, store, restaurant, food, point_of_interest, establishment",1,4.4,"Counter-serve chain for toasted subs topped with a wide array of ingredients, plus salads & pizza.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0ppwtZUHeNhlXeZTt1SR1wjOX651kBKETCucnLH78en-koJ1qGFD4hXDBytbZo2EYaZ4YmJU6xIjcnzv1BFbHrT9vDvw6_E7AqN6mIHkcZOwP9Xf4Qk_qvyVHV1GOHGN3XvaVCvb-1VgovTKfc_lCWhaZVzav8q6pRGYPGFyproeXvSu0GrFUo7cVPdRIYgt9MmDdlhZiRBSMVaOk9ir4XoLii1EPeSWEdsVhVT-dpMKUDrNFHNzoLr2QHtyqXt0UNau2J9gQukbxvEDfuD6WBzO-h5Xp6wcPuDsMw7tM3Y3rDvaoRYQ0zYE255TMW1v7SSD7_gKA&key=GOOGLE_API_KEY
Sozo Coffeehouse,"1314 Jones Street, Omaha",(402) 671-0450,https://www.sozocoffeehouse.com/,"cafe, store, food, point_of_interest, establishment",1,4.7,"Spacious, relaxed coffeehouse with pool tables & sofas offering caffeinated drinks & baked goods.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2AfN0-VFdcyCYUh8H9B-rTiWp_mvVlFdcgx-cY6_Uk39GIf1LXwkuc0tEe5bnY2svBGBZd5NQnSX1JtweRvShAYSVMWUlbAmLnJSUi19CvXKpbB6Gb0CimBkIa-uUH1em73hOleAQ3FOg5Ry3P64SyvBEGQKfHXXI9EXswCOAfHkiokSPpG81GxqFS8dkBkPN1gsWu6QTGkQRYeyk3FXm10jyH8cE5ax8QTm7KLw_5SekYezlTanu8-Kn-H35Lz1YD2tg5aeTkrPamsaRe-n7UPWWXgbqGk1Au1kurVIb8U_GUf0Mtk5VnbKTVzn91IvsO51z27pE&key=GOOGLE_API_KEY
Urban Abbey,"1026 Jackson Street, Omaha",(402) 898-7600,https://www.theurbanabbey.org/,"book_store, cafe, church, place_of_worship, store, food, point_of_interest, establishment",1,4.7,"Multi-purpose venue featuring a coffee shop with light bites, a bookstore & weekly church services.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0axAEhwtyHxcVqjSUqPGwD_zwYuiLkn06ZOjV5PH5H23IaJexiBoBB6vSdWtqhS4-jcqT0NXr-mGbrxU4zsuvRuZZZ54YJ29AwyK_9Ym3fmXRUDB3EarYx80qoKCrJQdi1k4w3G6JechV9eRlEQIEiiE4fPwNoEFdLXkXKM8zpve1dQ3Ghep0SyZxRiTlvvmAfZqRf5_m3PTk8GbDSPOmNiRhwHm9SiLndgBOYEZfzIMSO1GtNQzgEVYYWY3aELto5IsY3FM27bUx3-76fvvLUqV1LtRxMicfNqs-67CuVmaYuM00yZLoCrKgXES1h5_mlThQEqVk&key=GOOGLE_API_KEY
Starbucks,"222 North 10th Street, Omaha",(402) 807-8000,https://www.starbucks.com/store-locator/store/1019322,"cafe, store, food, point_of_interest, establishment",2,3.7,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0I36CX8KHGgHLSAJ55fIDhoLdoRQWhVRHwym7oD0YYcjdFHV2Wp_OtED22n5i51eo6fkVQnptAnZH7-4gS9991m8ZIfPrqm5w86arHkDU1LyTyabBgeWb3DLohOAoGN9PSwrkZEhRhUFQHkyOni0O5-b9aaPXsvy8b6k8BaUbvYPaFHHfzBFWFwmqhWsl_GTWrnUaGY3BNhMSvixyhf2IqJpOBVnL-N7oCFuJm-zLNGMvaC5POtp_JS_1laptbvZLjSUIXZ_p-5z5Wgm7KUGnt9HoY_EtYhvABszw6wDdKSN6jknuCbFlPN2YYWOOOcP5N52RR2c9jvQQ4paSBU9kB40Qfrno8_rg8MwjnD5enD-3i6DS0v234Cq1WK0wpwqWXoIhfHxZkAMMZDolJYXOkOCien_RMz1aGOORUnTyUF5fE8O9mmlMyKyhnO714RYip3E6lldUM5vLFG9-hlOuwYWlQ4SsFUcr75ymvJ82mUbyqvKMVB1m8m-dBQkxX67iWvQC-YrEl74LBDQxyYE8nL55SZy1RpmaKeZKnsrbqyHeXdhb3RqAv6ET0F8LZCFFGQKlHUXggF7tLC6Xphmuk5bbFepJyVTv7OiZ1Tk6QyLNCBs6VT6_mgOE_4x_Jc-oqxg&key=GOOGLE_API_KEY
Bad Seed Coffee & Supply,"2452 Harney Street, Omaha",(402) 637-5837,http://badseedcoffee.square.site/,"cafe, store, food, point_of_interest, establishment",1,4.8,Relaxed coffee shop offering choice espresso drinks & pastries in a lofty space with hanging plants.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1Vxxz32bEsPd6Uchf3WbqpnUuipaP__aAivS2wHAVLmHcXGXWNmmQOBXsU6WfHQkxpen6-pukrR4wkgsETQyf0oI8IEtVb8VimqE2f_caxxZvTGhZo5Rzf3brPA5YbxWyg7JOjKyjLUWeRk0ZxyDmuiAcnAC-PTXSGIriNHjW7VTfTJ166g__cwedy-kS4GmdhV4dvVRuGzB5cMPBSJjuSc-Sx-fzeS50akdWwH1YNpi96aXtzqAd-ER8guJ8AkuBZuuD9YXULQsdIn7CwCDYCzxuRXBOv1EGiOZd7O92jWJQdcbibgMljrlBG9Bom6b5lrwgA932E3zVdAc6ywOzXzfTx2PXpY8aUE1sccTDuYOKTxzVzy3k5G3E8-drdmAI3ZC004xb8Yj0MWOcRQrH-uV9w2qgB8_whbkUdugD1FZsdFOzpT9OU-Ja_qeKm3It4UZ2AoggjU5M-eC0Iaw93Ts6ugNyGLtSWYrUnw5x77a6yNFJARHf6786sBT-p7cpnBZtbjGtOZ6u1vVjYITx8WWSjibBuLpWV23rEvqos3c4vZhBNnIhmDqguJshHx5Zpo5ZuublfZh_avw0tWlLwHKH3tlQpUfk9FmxY9Q3oBw249zj5i-pWOl2UUPkq4izhTJGZ&key=GOOGLE_API_KEY
Rally Coffee Co.,"749 North 14th Street, Omaha",(402) 601-9539,http://www.rallycoffee.co/,"cafe, store, food, point_of_interest, establishment",2,4.7,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2xjpyQe3qIKBc8rDf1WUb2VfL1rR6wezPArx7pa-D2TD168nVUXUm1gaJ64CFr47G4IHmo6us4Ls0wNAqLKWRs7i8JzB81pjwhPq3M73cT-RCdpLLmneySiWZt-6j4ntAGtgFBzN-Bz-tdikZtljyi3G7N5-IeTUh0oUyVjUrTfTLT0J044T3E1thHco86o0ivwc9aSH-yGkaQX61AXFVv62QKJPGHY6fBraluk9YtPPxBXi9FzBDsKej8IscGiJx4BQnbKtnGT-lTuLlkmXS5mlyP4sp2MnjlZSo-Nf8A8bOtCbJ7O7JkZ-u7C2dhMvi95nIB2JA&key=GOOGLE_API_KEY
Starbucks,"2400 Cass Street, Omaha",(402) 280-2445,https://www.starbucks.com/store-locator/store/1013339,"cafe, store, food, point_of_interest, establishment",2,4,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ38X0qDZg0JanjjqHFHn-g78yxsjsuLME1h1U_IWorCJ5Xq6626lTurv61gzEVBIc73nq9W_1UmfkcpCIDbrxDUOOrnU3KaNTmXXATubkUSCRlXvr6Nz0ms-r62QBtnrKdztMZFVqCgEOJDfPDfihsx7l48bKDoiOhbB5C9pUYbHVYPeb4VAWjVPGQ_IAOrNBo9OI_F0jrThiJRyzR-vHrhwkTKvRKkcWJgdM-vQihwpYMGrBJ9VZveiiQrNyE_ykYEFuEg1J2ymszF3q9h1jdq7jGPcOd8-iuM1RQHVdb6xPn4jc0cKTJiVLwBmbKHuL-Hdyk4s8s&key=GOOGLE_API_KEY
Spielbound Board Game Cafe,"3229 Harney Street, Omaha",(402) 763-8444,http://spielbound.com/,"cafe, store, food, point_of_interest, establishment",1,4.8,"Chill gathering place with a large board-game library, plus coffee, pizza & rotating craft taps.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3C39-4YM7R2u7vVvbqpS00vuAomVmdkowu_xgO2VDDi55c1yANFhY-KGc5-I5Vxvu39QqW7TAKZSzBC7b7gBrUeh5fguMF89eCMeNf-Y5GeQXrotyynSGQ576rE6kZYA4RwONcDQ7KypuaXdxt8yk4P2mDp6-Ah_Z7qVYF1f01pPshhJkqfczgiPjvjCKgRpX_Y6d-go4U6cKt88_RleRSCXjtyVGBWTGX9_5yhc_2kTHidLgfj6sa-krT0I237SCOG1rGA29XAmQKK5ds-_ZNSCYJTV7ilMES5KBl9o4jbGu-SkSYjh1YThnaefRusOVbx0MzN4M&key=GOOGLE_API_KEY
Archetype Coffee,"3926 Farnam Street, Omaha",N/A,http://www.archetype.coffee/,"cafe, store, food, point_of_interest, establishment",2,4.6,"Bare- & brick-walled hangout with outdoor tables preparing coffee, cold brew & espresso drinks.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3b9Zgf9hMR4P6PEswuFGp1u-TXgiyq7JGUbsKgRPKNvmjqyzI0Wt-BdxznGY-XIGZO75p7W8AEv8PX1vFo3D8AQc0zcmFl34fyWBya5ETeSLbnYrbJP8k3nDlR_hsm2Gfw_QMyNeEG_NIJ40pztna-21CLa3w6MBA_cICXPRuD6sykqRJ0XEVQnITxyIHe9BGmQe0jtJ4z9YpO3dZruOLwjsMcmpUHV_zn9ERTn5Avssf2KCIedjqg4DCU1Cc-h8Yz3TebIGfaJlohNxUUIzjgqr0Jqgie0gwPNxH-SQ15-vNBaNZLZkFFsyVhya8kx-H0j9eXFVcu-J1_LQv73KqqnT5CL2qGpIhWOEkFOdxRfLpK6EWTWWeYUiRaZkdPWWkgXlPKrv6A42bDA4IjtfdnUT9GrxvPtvp-6ya8ULq5olznB3L7AZcmjb8Rxyyo8cTFQYEDx1TbDgXcfU__WQH0UlGErA6aibCYMfWumyzVKv5twxiaxw4tQ9uh7lsCGOpy4ptyKzWujW1xkVq_I1qnK7gvtlfzMfku3wFOYpwRO5w7v-s_F1DWSL_ZXPkDuqr_57HtKtI0SroMiPSnBwKsyyWsm-sWYcYjSujxq_at9jPfVcHr3944JJUfboryPpL7Khyf&key=GOOGLE_API_KEY
Amateur Coffee,"3913 Cuming Street, Omaha",(402) 506-6333,http://www.amateurcoffee.com/,"cafe, store, food, point_of_interest, establishment",2,4.7,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1IjZr8u5QFBpf-ootUBeVvr-bF7Vc_vlf8YBTH5cVjkViHE8Zvwxs7__z91CFdeiYc8Hog14A1VGhtlo4JmYL8XNia1MSYw-Wf9TtW6r8TfKt-hmXawFe0d6xeEQfoi3O6D2ZJgxZvKCrHdrr9XKpciCsSQ4BxZBGJMkHNYPms1Tmox9iDrNlPQUYCX_WukxVrHYX2eaJqZqSyCIGfYOb4LmrL4W8pwhOqPZtXNMdfxuGoHCXqRZz7KHn43PUo_kszsJM829wl1DvJR4ZbDXZwg-mIu35Q9pkD9S6nfMZgMYd0EL5LtSDjne61BtwEmWXZpdzc_4U&key=GOOGLE_API_KEY
Scooter's Coffee,"3030 West Broadway, Council Bluffs",(913) 283-8576,https://www.scooterscoffee.com/locations,"bakery, cafe, store, restaurant, food, point_of_interest, establishment",N/A,4.3,"Drive-thru chain serving espresso & other coffee drinks, plus a variety of smoothies & pastries.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ384Z3tzDL3Jr-8VJngH7neBLUlcfIZnKUO4mRsGXYGpqqb4N7CwNi-wVY4_A4Qvg2BatoUk-nYwC6hQuWXxy2BpvYBcp34OUvGTHmmhwgskJoAQXHxqfJ9aLjRN8OIJCdOc66nAlhKzKlwOTHVQityU5W2E4T7PEgX9tDlJX0m0JIqwI3TqFYpS_9y00ZUeF8L82QCAJTxx1MFRltYiTKQF5FKbm837cFMkBKsFHWwmsfab11BSZhIHLErez01DuOIi0nVTu7ItzeeEqaIchLgeDOBpg5R9snjUd-eAlc-20zKWPYvBZtAI74EPG-aIn4eH-dAmgV1Exra9dPJRc_sKerFs8WMUGGZv5tqkYXTsdkiRzXhZiT65U1KH7Hj2jcmRltsrjt38wMewCi9pQvUpPd4pIqCzMdKsvjXHYGOVTO8jVMVHpmQ-SKJZheQ0whbEiy5iiGvc1T4hQADOjIDPLhNapoCV9z6jPD_qohOFWGmUJmp7esMfUZ9UxkSlUcYcmWBb8Nezp8oeoknTL6cQMZqzSulM4XpAW5cMpM9Zo2aWiqnwWjKhx_bxDEq1bkpGycS75ZtWX5sJ5C0wehUsIRgeXokvIROXpz_SYjtTzByh5Xb_YiIoQb7ZNtR&key=GOOGLE_API_KEY
Hy-Vee Fast & Fresh,"21 South 25th Street, Council Bluffs",(712) 352-1731,https://www.hy-veefastandfresh.com/stores/21-south-25th-street-council-bluffs-ia/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"gas_station, bakery, cafe, liquor_store, store, restaurant, food, point_of_interest, establishment",2,4.4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3WOSCdNkuv3-ODv3QI4p7PIk14gLBhdm15-BvF3PWy7Z9WEEoFI-XU6yh_vBCbSonlfOaX2n5kZmPFHty2R7n2Den9lt0DPMUJw5Lg8DI36kcyralT2XvcOQwiLKKhg5XEHheL4hpgDiyvX1z7lm2dnC-_6Bmh8E2beEMGuCjiCd1qzk0yGBGPiOenRm5lcLBcN7wr5Vbf1DL3GzaQfGKph4_OO_a6PA7cnNFoEAXYwqWVmxAmCj7KYthSOeAWu6ioIvIYkHnu0uw7DpO39kM4goj7kCrGU8eYyhz1QbbVAZMc29KCNHRaWWFGhj99JS1rUePybg6xKwYB4DkU3I1-mmXi7KBVpsIzMzKU16dKiQX2ebH1t2TyeqTPoBRvmA7q1dD3OmiCC-xGfMtxSbZCBx_kpL3WGMSPeU4zT_JaVaui-qA4iMrxhLxhQ0QbiVOFxaed3KSEcCgXBGq6a2F16reoxuYFRWbqahiU4WIELPhCmS6euKuwh-_0piysTF_1Rnoq7NKHKxkH1X1Yj6iSzDWc14nlbbPfKnfe_2oxdaiyJj4l-LqWTH-TtHfPhDIWuGDrOH6g5bmaHdx5VklV9ciq_ootxpKTslGjdGaoDdxPq5Q5zGCWKHaC9ZjbqY61uQ&key=GOOGLE_API_KEY
Krispy Kreme,"2420 West Broadway, Council Bluffs",(712) 352-0296,https://site.krispykreme.com/ia/council-bluffs/2420-west-broadway?y_source=1_MTE4OTc5MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"bakery, cafe, store, restaurant, food, point_of_interest, establishment",1,4.3,"Longtime chain serving a variety of donut flavors & shapes, plus coffee & frozen drinks.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0pIiatG1DMAYbb3DEqDT161vRUtKo_d82C7oFUkM-0IfHQrEK940hbDN2uF-damk7NdmC8wPrIl2hPRizOdpPezFipcgtf1kGLlNQhdB0FUqdSwmRQIw0mBzjV-Qw-fD_bRtIe_9iI8wpbOaYXqk-sywwlPA5dWhxdgOVMUAr3itfOWE9mc9xuqIA9PfAuB3JcpIBJxvM8Yv6_-uTqMfLp9P2PxmaqLcBjimGFZazbV4DfK9pDABXPao68bUgGRxS8kkn1vsSowO8XOVoOBCSlSw2Ukq66Dn9Xjl0LmftTH3R9ze8rk7tZb63EsmhXumDHjYLA65uU2uY0bXLj4SNPsQlREf26dYUnY0OZjy7Gpe8QEsGmQrtkRT9WaEUE1mQIuD_ecgevCIuPaRK1lHcdB0sQTEsut5YTh6rWTnlM7YKQap2GUpsQ5nwj_jHLY2yyBgJma78ddlGglDNIOfNJaBk_Zqqu3KfquuZEOAB3x-8xaU8-QRMIubxCVh4PxzK6DftFXw7UXB8OHk6sHBpv2gTa7W2GuPC-jDt1fVPA6tY-g7Bd19aJ2Lb-2udRrgDtTptfH3YQfJY1gT8p5DZSOvCzoAFpXV8MlGYg1GLiZuX8Hk6_FX3zmvMrCYCMOHKUlgqP&key=GOOGLE_API_KEY
Dundee Double Shot Coffee,"118 North 50th Street, Omaha",(402) 556-6494,http://www.dundeedoubleshot.com/,"cafe, store, food, point_of_interest, establishment",1,4.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3kQlzgAs7S_SajLRJ_TBpZQ9R2NqwvMt8Xq8_65mb87UBl7p-ml-yuSzYL4GimPuH7v47pQ-wfUmpBSMIXzIb_xIdYVegbAXWOBn9XGNDf4zM5jDyTo_bPuUyyRlBnfPznXyJEQVfIbp87hh4bNv6Kgczlp0Zp-I8WBZRWtwruZXIR9NH29EJsDydCIMQ0L8QJarShRXkN9egdzN-pxOQpSLe-kn2RLVNwVJkRKMQvoq4dvexnHG_6TzEzG1jXMlsHxAAGufTHiZlK37-tVmFKHbqPk9SPlWZgzq7ygj77FcRKw-pQDdeXFPxg_BU3ptm9wT9mQ8c&key=GOOGLE_API_KEY
Dunkin',"2200 West Broadway #100, Council Bluffs",(712) 256-1624,https://locations.dunkindonuts.com/en/ia/council-bluffs/2200-w-broadway/353065?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=353065&y_source=1_MTIxMTI3NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, bakery, cafe, store, restaurant, food, point_of_interest, establishment",1,3.6,Long-running chain serving signature breakfast items & a variety of coffee drinks.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2vL4ZddTqeIaeLBJUtjtGjFlnxoyKUkjQ8oed6lgwycBJuX35ZOtNzUB8dbUusnjy3HTdtXw2dQdZERMtzPYlXcmz1sTsFwKWxSZJqORsLwulTxQ9zXHw-n7pm_pUinHDQfEsp5vpfxK1rFDc92Sy13jZQOAupBUge4a0sV4LBhY_2cJOt8zyb2S67mxgKDOtrVbU2gNO02ILpPTwrNNnKVCxrFj_KNBVsvSSbiovDHkSEUqYdlrH4yJG0c0cCCwteNhnaNRyjmPD2-IKAFOax7z0dZBbRhGafK9ZSlVULVcbEhrtAZ2UNKQxTGWlUpMG4VJcISjShHGXazYdd3EXv0v1rXlFiOSbo60rSNZGVpd5ymm8YU8hYGOQRqDj7u3GAZLLDWsGiVikBxvHFhQQrsxqHCFif3jyZr9yGwNeTVU2SiKTicf-9W29jzBknbs413G--yTIgNde9v3nnPIJ48HcqiqiH51fGsFD-liY1m3bLkf6QJVWmjSgFMZy_Gq9aVKatdol4Vk36Hck9hIH0Y0y4ajpDlVgazssSHLqFX8p2RUo-76_EkI8s7CNET8M_p8Hiyt0Vq7ZbBcB6LcQt27b4-xtl3jiM427Xwf0AwKU7nm6XOC5EyTansJZubSlJNA&key=GOOGLE_API_KEY
Le Quartier Bakery & Café - Dundee,"5026 Underwood Avenue, Omaha",(402) 933-3595,https://lequartierbakingco.com/,"cafe, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",1,4.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0kS_pcg7a9qWyMrZ9OP-Lffe-6K91JMrJDTyQ3SoU6pJb2A9xv3nObYIzaeBfSoNV48h9hHCV6zCIjsSb77fAkkhw_9a_0I8m2OIqo7Nl6kR6Tv1PVnS9idJ4a-E7N6TDhQ0NbgLrQf0Vc0f6zN3U2x9qV14xowjMhYzuY1oaNgCiQyBgb6JZRYhDC8v66Mn1OYu_sBlKm-5lbnZRRFiifo86frbBpsuTpOKzTQuXcuFLY7Tf8XotI6_d0l2Cg7bc8IQm923UgHcDDZtFhBdKzV_P4WUCP2iF27erDXA2eobOMkMqTlSX-Jp_E9HlKAVNoPKmNnCE&key=GOOGLE_API_KEY
Homestead Cafe Y Algo Mas,"4818 Q Street, Omaha",(402) 738-9989,N/A,"cafe, food, point_of_interest, establishment",N/A,3.4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1OuUiZP58Na1Rb8gFJxU2XZYMuataj_IFW5_b5sm3wMDsf8OePC7oDu4rMLs9UOqhi_7OQEpNG1VN3CSRtrt8Mo7qlFVOAERhV88KDD_SS2ofwahEzzLaruORiMMG0VTdmZPGY7uyTxswHc3uN7HygzTeOvBk0hSHjlY8VE1jWTNWhO7FGUuBWhijZRcIIqntbvnogLbCnCceoP_z-2OWyscmwjy1PmxVAxWOy-X0N2XEbKEpq9U9_I821ODbp98EFHvA1WqGfO5FuRMdswb1stHFOX05BM_ZbeRFc0qPomM4BITXMyuayHv9Xh6-jgco2aPEKEsaSYK0UfAQ-nrdbdadbRhetruM4ljcdrnYPELfvXf_8i3BCMrTCB6-nvFo3d2bT1SKiQDRk0tAIUq-BBlInp8juuGLzM_Y9rG5oJm2fS4q_hEyN0hQCSqgVxyNo0WohRaNRZSaLLXP_zDSK0f3K5QfojIms09Is9UpWhN_Xl4qdgsBKBCYx9ZFG-nrF8AGR-yyq6CeF784WiCkE_Bt5f5QwmKdGvU-lgVNycQ95Mk0R1HOmrTq91RxFgTy8-cbw2h3QLpJtIbbaXcyc9dvKozWa7qCTsYRfUBPigvSXT6IbyjkJWOAlLX1auU9oWlRR&key=GOOGLE_API_KEY
Scooter's Coffee,"4501 Abbott Drive, Omaha",(402) 422-6376,https://www.scooterscoffee.com/locations,"bakery, cafe, store, restaurant, food, point_of_interest, establishment",N/A,3,"Drive-thru chain serving espresso & other coffee drinks, plus a variety of smoothies & pastries.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3tYMgQqefiDNBPmK7gDghvHC7TQRCF7UrzWEiJevxQI6HR1E2HiAOToiUFhwETi0NJtyvAylAr3tlJLXtUAeBsyOkaS-c8w4Hb7DJWyMr8LMYQtkBOMATxHfMFqegcfzN_kgYOj6IICmx3O7_Hu3yEOymXkEFKfO-uCUxjmgZ1-aEDs1YaGzXmOIYJoj-Bqp06xq2e6wCDfmBec9HPFQcobiW7hF_w7DrznY_kM80wzfhV1zhryPD0Vg_sbgURTKjfgkdkTmA7-beExSPbfZhvAOAo-NEVxEYqm36WRCRru9uFlqB53ks6JyZ8ITbSuPT-Y4Ok241nC7X-yVp8jDikbT7ZhOn4Mc9m-IFASUZJPZwya7VgG84Cx1Wm5X92aCzxuDl0tPb0tnDZXTO-BdnH7gcFZnomx-vnUovkh4KaA5JXry1mp46GchDCUIU9kkwrhI_43T7OHn8f0IELwoQIeBP-N8Ie_2_OIn0hIPIkSb7husAfW2gV1Zo3b8YJQLl_KqDO8LW8rBZnvx27Jr69xwLFWb6OEzBRci0amHYDQoFkABwUcRK1G-pU2AQXUMXB6t9w1yKrEi5-Tpn8cG5FtIBwsUV_y5RqHnWq2-_Qhn0LF6rFe4iG_meXz0LufausQQ&key=GOOGLE_API_KEY
McDonald's,"7400 North 30th Street, Omaha",(402) 453-6889,https://www.mcdonalds.com/us/en-us/location/NE/OMAHA/7400-N-30TH/22513.html?cid=RF:YXT:GMB::Clicks,"cafe, store, restaurant, food, point_of_interest, establishment",1,3.3,"Classic, long-running fast-food chain known for its burgers & fries.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3BqXrV51929zRePxqV3wazoZr6Vk1dHpEdI4FqDo4RTbNyRqDbcaMwmPm6-KzaNlr940xeTB5Maj5jJSGk56S7sCYV-5s6WLtni3pnd4xy9OmzOjw6O0lQcqg5yuqL3IONOVSgyd-F5tvqwblsYC_vFPyCMJJGSEuxVCI8r2T1Pffwus6Rk2UqpU36Z0oJo-8A7Eo4yqtFfzcDEb6sV7dRO-_DSfihHeEV6vimFqQ5GyzS_d5E2tcOSNnUlQC0Mz5lt6u715aPnNzoBPa6UIUMomIirUB_442BZl02JjOIO7i37nrKPcAT4n3bJheBbL0DRosTiq1mtPrQfz0QFwHxuWSDfd3u4uVe52FW98-0DdcFp4uZ_xGQ7T7o10fzScsLyMIgE7_U0-WTbt3VVrdXadL_xTa5jDFKIOlBzPY-tg4YvTBGRsiWobVP5BS30FR36xh2cIdXQ3SZ948yMYU6b7cgMoBKaK-yeXDH2j_P0o8dICgrJaDHoZsVg2aUMM4JOFh7aOYl3dpQSlXrZkBDXdZbIxQoG4Ny4emo5UQvhpdU3O5fPL7KF3-vFts2QXRksjBfg_6PDcMxm_r_dV40rL0LVZRcRyfIXyFY0qMFRVqdKZlj9zX8zcibgCazJTwwkg&key=GOOGLE_API_KEY
Dunkin',"4709 L Street, Omaha",(402) 905-9185,https://locations.dunkindonuts.com/en/ne/omaha/4709-l-st/352378?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=352378&y_source=1_MTIxMTA1NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, bakery, cafe, store, restaurant, food, point_of_interest, establishment",1,3.4,Long-running chain serving signature breakfast items & a variety of coffee drinks.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1wUk-Md1dO9vKAmF8lwwcrtE6tW0xVNkoXlSKrkqs1dGTMhM08MKZMkSxFJxulG9cuPmLEMfsqvsi46czowKsDryynOgNJhnxzljXywn0Lg5Ff-ieujTI1Jurk6ArZkoUSogH3r7TdRWMg1i9y7oQws3akMjnnGod2awfwZiY3wKpfidDiCsutcqWtn6w6iCaA5Z-Zayl07IToCz2dTaD0AGrR-NdDjsypK9UcYQ9xLsxAVXfX1Rff18LnIm-rkYGRG_u6cw_v_P5lE58t8di7dOXzmcymoKKy_niGVWw0z4Jm6kQNa-ysy7DdotaS4JjR1ACCig55w1ynvyj4KfmzVtCY46zoeF7VFwLJyTiNlbTYUkRPfQquqeTKd7uQNd1s0vhjZOzQv5O0b4btYUyDU-J1Ml_0yJyQY_iZ_I3C0Cipg6U1fXOys0tAiZUTl5CkBES8ncLFrkXyUJznw1lX1pQ0q1H40hRa0usLYdQQ2ehgjTL5Pcc_SXPgrCqnuuCQdONId0bqtmpsdUeOTWWHNAud5Eg6f0AUoOQHgtwWjxMUMn3NTLtmPhUyowXpPwiMovH6aFfIKHEv3THykksaGbubpfSHVH5aqCQIygWxBIpc5pJmZD8pdobzLMF5L9SyOPBq&key=GOOGLE_API_KEY
